Episode,Loss
2662,6438653.3291015625
2663,6518011.187988281
2664,6454817.0927734375
2665,6614276.46875
2666,6332057.5185546875
2667,6376433.392089844
2668,6219005.061035156
2669,6252446.8525390625
2670,6108708.281738281
2671,5989275.076660156
2672,6058352.8203125
2673,6249474.845703125
2674,6160774.6650390625
2675,5927969.3583984375
2676,6135412.527832031
2677,5812426.2265625
2678,5771104.712890625
2679,6180158.640136719
2680,5752718.358154297
2681,5817256.455078125
2682,5707348.20703125
2683,5753810.064941406
2684,5982564.705566406
2685,6005967.7900390625
2686,5865049.626953125
2687,5875015.798339844
2688,6208082.1015625
2689,6147539.0048828125
2690,5975231.964355469
2691,6236339.109863281
2692,6134558.823730469
2693,6573810.220703125
2694,6194574.63671875
2695,7062776.005859375
2696,7434503.762207031
2697,7399450.2060546875
2698,7624642.3310546875
2699,7182044.095703125
2700,7712390.931640625
2701,7625128.272949219
2702,7027186.5673828125
2703,7584804.1787109375
2704,7512751.2275390625
2705,7610168.114746094
2706,8081604.4609375
2707,7889367.759765625
2708,8307084.899902344
2709,8233239.560546875
2710,8611568.568359375
2711,8663013.317382812
2712,8789098.379882812
2713,8638036.373046875
2714,8966706.901367188
2715,8379221.5283203125
2716,9085580.869140625
2717,8669382.28515625
2718,8545427.640136719
2719,9045239.9453125
2720,8650938.303710938
2721,8160802.396484375
2722,8328270.3115234375
2723,8544988.271484375
2724,8278694.0185546875
2725,8248904.716796875
2726,8176169.683105469
2727,8156348.5166015625
2728,8498866.755859375
2729,8025340.390625
2730,7894446.930175781
2731,7502813.322265625
2732,7576085.6513671875
2733,7571236.1650390625
2734,7012412.373046875
2735,7165884.7021484375
2736,7185253.135253906
2737,7235773.759277344
2738,7093883.758300781
2739,6988911.19921875
2740,7015445.0654296875
2741,7031225.265625
2742,7003188.630859375
2743,6656634.47265625
2744,6725066.1064453125
2745,6860680.635253906
2746,6840585.705566406
2747,6530148.458496094
2748,6488814.626464844
2749,6566049.836425781
2750,6726868.551269531
2751,6315867.124511719
2752,6289177.058105469
2753,7015093.6298828125
2754,6690908.6533203125
2755,6780890.4921875
2756,6347009.907714844
2757,6939662.3681640625
2758,6752353.2685546875
2759,6369141.536621094
2760,6390118.408691406
2761,6435879.4501953125
2762,6323875.681640625
2763,6905373.3701171875
2764,6431971.5322265625
2765,6328013.5498046875
2766,7088303.230957031
2767,7134940.8955078125
2768,6909671.995605469
2769,6951818.140136719
2770,6890041.9169921875
2771,6656107.227783203
2772,6201656.003173828
2773,6003659.533691406
2774,6034940.3896484375
2775,5771538.048339844
2776,5514122.032714844
2777,5540945.063232422
2778,5503608.785644531
2779,5253214.406738281
2780,5385045.6220703125
2781,5701427.619140625
2782,5962288.776611328
2783,5815383.115722656
2784,5057245.6181640625
2785,5385462.325683594
2786,5315144.8134765625
2787,5140213.046386719
2788,6709589.852050781
2789,6390681.560058594
2790,5985661.307128906
2791,6048998.9404296875
2792,5880664.709716797
2793,5749664.2490234375
2794,6141814.3779296875
2795,5917989.4912109375
2796,5522584.129394531
2797,5965935.75
2798,6085083.810058594
2799,6080746.40625
2800,6015242.236328125
2801,6594421.890136719
2802,6606896.052734375
2803,6785784.933105469
2804,6459182.957519531
2805,7736047.784667969
2806,7687768.4267578125
2807,7987010.6650390625
2808,8163934.8251953125
2809,8294710.0146484375
2810,8484768.151367188
2811,8688977.264648438
2812,8340921.006347656
2813,8814032.1953125
2814,8391703.723632812
2815,7882046.16796875
2816,8494114.385742188
2817,8231801.31640625
2818,8394805.353515625
2819,8399641.104492188
2820,8553795.478515625
2821,9017931.372070312
2822,8587692.104980469
2823,9318782.311523438
2824,10064622.803710938
2825,9354488.409179688
2826,9212954.59765625
2827,9269196.302734375
2828,9406108.172851562
2829,9939872.015625
2830,9611217.16796875
2831,9677012.126464844
2832,9803147.560546875
2833,9487499.634765625
2834,9501082.935546875
2835,9685723.901367188
2836,8978260.040039062
2837,9325077.568359375
2838,9625116.181640625
2839,9392086.594726562
2840,9444950.89453125
2841,9560976.744140625
2842,9139505.18359375
2843,8808082.987304688
2844,9511339.313476562
2845,9619222.814453125
2846,9664667.401367188
2847,9447129.291992188
2848,9215984.813476562
2849,9236870.938476562
2850,9604552.287109375
2851,9296680.301757812
2852,8889332.551757812
2853,9534170.021484375
2854,9408759.615234375
2855,9050267.425292969
2856,9515145.80078125
2857,8724453.305664062
2858,8689428.500976562
2859,8403773.822265625
2860,8246566.7041015625
2861,8893964.004882812
2862,8941758.349609375
2863,9050260.923828125
2864,9662709.991210938
2865,8916588.974609375
2866,9682926.625976562
2867,9100333.508789062
2868,9018402.319335938
2869,8751171.443359375
2870,8913704.925292969
2871,8818692.798828125
2872,9123195.500976562
2873,9062161.208007812
2874,9265644.405273438
2875,8764304.139648438
2876,8677175.544921875
2877,8664596.989257812
2878,8663662.154296875
2879,8998976.780273438
2880,8760506.615234375
2881,8275822.103515625
2882,8659953.33203125
2883,8895799.473388672
2884,8464082.553710938
2885,8067878.8818359375
2886,7507584.4111328125
2887,7699169.109375
2888,7425566.6943359375
2889,7434081.492675781
2890,7215203.6474609375
2891,7573972.982421875
2892,7805772.408203125
2893,7357689.432128906
2894,7656041.1318359375
2895,7771794.466796875
2896,7766408.755859375
2897,7605643.1328125
2898,7612150.0927734375
2899,7491128.396972656
2900,7857437.5
2901,7224030.78125
2902,7984341.3818359375
2903,7171793.986328125
2904,7273668.33984375
2905,7160298.138183594
2906,7077040.020996094
2907,7428673.761230469
2908,7097195.4853515625
2909,7080867.990722656
2910,7529669.099609375
2911,7171389.876464844
2912,7506850.099121094
2913,7335829.5673828125
2914,7935096.296875
2915,7562513.63671875
2916,7503217.0849609375
2917,8003233.392578125
2918,7437166.284667969
2919,7445898.5107421875
2920,7431061.453613281
2921,7139178.847167969
2922,8047108.4462890625
2923,7652200.187988281
2924,7766331.268066406
2925,7176809.556640625
2926,6879501.5341796875
2927,7574522.2060546875
2928,7899790.429931641
2929,7132855.4072265625
2930,6558647.892089844
2931,6946126.008300781
2932,7166034.125488281
2933,7088801.759765625
2934,6881202.350097656
2935,7547970.30078125
2936,9146207.309570312
2937,8998080.344726562
2938,9123427.802734375
2939,10031513.216796875
2940,9890342.6640625
2941,9899371.177734375
2942,10885976.998046875
2943,10368674.274414062
2944,10828026.106445312
2945,11124650.232421875
2946,10922866.08984375
2947,10328825.565429688
2948,11437753.044921875
2949,10796793.510742188
2950,11012656.436523438
2951,11093537.841796875
2952,10804338.9765625
2953,11399311.307617188
2954,11277674.1171875
2955,11459802.548828125
2956,11153492.1484375
2957,10969428.981445312
2958,11038753.495117188
2959,11201569.413085938
2960,10630789.216796875
2961,11578548.8515625
2962,11679611.717773438
2963,11077753.833007812
2964,11365028.97265625
2965,10933196.1875
2966,11430305.458984375
2967,11229631.192382812
2968,11889019.731445312
2969,12164686.390625
2970,12672008.266601562
2971,12939081.861328125
2972,12627628.068359375
2973,13012053.146484375
2974,13461695.88671875
2975,13080992.02734375
2976,12696147.526367188
2977,12889493.431640625
2978,12068172.2421875
2979,12282417.986328125
2980,13367495.36328125
2981,13014082.57421875
2982,12491882.955078125
2983,12489296.280273438
2984,12547929.140625
2985,12386503.258789062
2986,12384454.887695312
2987,12042922.840820312
2988,12834369.662109375
2989,12631185.0390625
2990,12986174.416992188
2991,12700804.568359375
2992,12947743.943359375
2993,11693769.939453125
2994,12581419.326171875
2995,12606903.458007812
2996,13395800.747070312
2997,13486035.887695312
2998,13559146.74609375
2999,13030961.052734375
3000,13490635.000976562
