0.521	1.533
0.522	1.545
0.523	1.496
0.524	1.573
0.525	1.568
0.526	1.511
0.527	1.388
0.528	1.515
0.529	1.584
0.53	1.558
0.531	1.608
0.532	1.58
0.533	1.456
0.534	1.519
0.535	1.556
0.536	1.595
0.537	1.516
0.538	1.555
0.539	1.529
0.54	1.479
0.541	1.444
0.542	1.53
0.543	1.53
0.544	1.56
0.545	1.541
0.546	1.525
0.547	1.533
0.548	1.511
0.549	1.543
0.55	1.54
0.551	1.536
0.552	1.559
0.553	1.53
0.554	1.548
0.555	1.555
0.556	1.529
0.557	1.5
0.558	1.514
0.559	1.455
0.56	1.478
0.561	1.539
0.562	1.498
0.563	1.529
0.564	1.515
0.565	1.508
0.566	1.454
0.567	1.515
0.568	1.509
0.569	1.484
0.57	1.474
0.571	1.446
0.572	1.501
0.573	1.518
0.574	1.506
0.575	1.474
0.576	1.466
0.577	1.489
0.578	1.459
0.579	1.471
0.58	1.496
0.581	1.504
0.582	1.528
0.583	1.539
0.584	1.539
0.585	1.526
0.586	1.499
0.587	1.513
0.588	1.469
0.589	1.325
0.59	1.371
0.591	1.445
0.592	1.436
0.593	1.446
0.594	1.44
0.595	1.436
0.596	1.465
0.597	1.469
0.598	1.461
0.599	1.461
0.6	1.466
0.601	1.45
0.602	1.436
0.603	1.46
0.604	1.486
0.605	1.489
0.606	1.483
0.607	1.488
0.608	1.48
0.609	1.47
0.61	1.461
0.611	1.463
0.612	1.475
0.613	1.456
0.614	1.424
0.615	1.458
0.616	1.433
0.617	1.419
0.618	1.455
0.619	1.469
0.62	1.471
0.621	1.471
0.622	1.426
0.623	1.411
0.624	1.409
0.625	1.401
0.626	1.405
0.627	1.425
0.628	1.376
0.629	1.401
0.63	1.395
0.631	1.401
0.632	1.378
0.633	1.435
0.634	1.426
0.635	1.434
0.636	1.42
0.637	1.455
0.638	1.468
0.639	1.458
0.64	1.434
0.641	1.43
0.642	1.433
0.643	1.446
0.644	1.443
0.645	1.444
0.646	1.414
0.647	1.4
0.648	1.386
0.649	1.356
0.65	1.369
0.651	1.423
0.652	1.394
0.653	1.421
0.654	1.405
0.655	1.336
0.656	1.209
0.657	1.25
0.658	1.364
0.659	1.39
0.66	1.398
0.661	1.39
0.662	1.381
0.663	1.381
0.664	1.393
0.665	1.416
0.666	1.419
0.667	1.411
0.668	1.414
0.669	1.434
0.67	1.421
0.671	1.409
0.672	1.395
0.673	1.406
0.674	1.4
0.675	1.394
0.676	1.406
0.677	1.401
0.678	1.399
0.679	1.391
0.68	1.39
0.681	1.39
0.682	1.389
0.683	1.38
0.684	1.371
0.685	1.366
0.686	1.297
0.687	1.031
0.688	1.101
0.689	1.128
0.69	1.179
0.691	1.229
0.692	1.264
0.693	1.259
0.694	1.246
0.695	1.265
0.696	1.271
0.697	1.328
0.698	1.319
0.699	1.293
0.7	1.279
0.701	1.263
0.702	1.261
0.703	1.273
0.704	1.299
0.705	1.316
0.706	1.311
0.707	1.309
0.708	1.303
0.709	1.309
0.71	1.31
0.711	1.309
0.712	1.3
0.713	1.293
0.714	1.294
0.715	1.266
0.716	1.248
0.717	1.113
0.718	1.025
0.719	0.9424
0.72	0.9874
0.721	1.088
0.722	1.208
0.723	1.141
0.724	1.06
0.725	1.046
0.726	1.075
0.727	1.075
0.728	1.045
0.729	1.051
0.73	1.111
0.731	1.088
0.732	1.145
0.733	1.19
0.734	1.223
0.735	1.211
0.736	1.201
0.737	1.203
0.738	1.214
0.739	1.198
0.74	1.215
0.741	1.211
0.742	1.214
0.743	1.238
0.744	1.249
0.745	1.249
0.746	1.241
0.747	1.24
0.748	1.239
0.749	1.231
0.75	1.23
0.751	1.23
0.752	1.229
0.753	1.224
0.754	1.236
0.755	1.23
0.756	1.221
0.757	1.221
0.758	1.224
0.759	1.079
0.76	0.3668
0.761	0.2344
0.762	0.581
0.763	0.4364
0.764	0.5355
0.765	0.6816
0.766	0.8159
0.767	0.9685
0.768	1.094
0.769	1.124
0.77	1.156
0.771	1.169
0.772	1.17
0.773	1.17
0.774	1.17
0.775	1.171
0.776	1.178
0.777	1.171
0.778	1.17
0.779	1.169
0.78	1.161
0.781	1.16
0.782	1.16
0.783	1.159
0.784	1.153
0.785	1.159
0.786	1.158
0.787	1.141
0.788	1.13
0.789	1.118
0.79	1.095
0.791	1.098
0.792	1.09
0.793	1.083
0.794	1.089
0.795	1.088
0.796	1.075
0.797	1.09
0.798	1.105
0.799	1.09
0.8	1.074
0.801	1.079
0.802	1.078
0.803	1.065
0.804	1.074
0.805	1.059
0.806	1.084
0.807	1.081
0.808	1.076
0.809	1.054
0.81	1.05
0.811	1.046
0.812	1.023
0.813	0.9976
0.814	0.9136
0.815	0.8861
0.816	0.8403
0.817	0.843
0.818	0.834
0.819	0.8871
0.82	0.8815
0.821	0.9723
0.822	0.92
0.823	0.7384
0.824	0.9038
0.825	0.9581
0.826	0.9419
0.827	0.9588
0.828	0.8739
0.829	0.9153
0.83	0.9158
0.831	0.9164
0.832	0.9034
0.833	0.9434
0.834	0.9425
0.835	0.9876
0.836	0.9788
0.837	1.003
0.838	0.998
0.839	0.9993
0.84	1.009
0.841	1.008
0.842	0.9968
0.843	0.9971
0.844	0.9885
0.845	1.008
0.846	1.015
0.847	0.9929
0.848	0.9883
0.849	0.9723
0.85	0.9126
0.851	0.9613
0.852	0.967
0.853	0.9485
0.854	0.8708
0.855	0.9099
0.856	0.9649
0.857	0.9866
0.858	0.989
0.859	0.9885
0.86	0.9854
0.861	0.9851
0.862	0.9918
0.863	0.9945
0.864	0.9768
0.865	0.9479
0.866	0.8694
0.867	0.9101
0.868	0.9495
0.869	0.9504
0.87	0.961
0.871	0.9544
0.872	0.9611
0.873	0.9533
0.874	0.9383
0.875	0.929
0.876	0.9471
0.877	0.9523
0.878	0.9484
0.879	0.9364
0.88	0.9328
0.881	0.9129
0.882	0.9266
0.883	0.9278
0.884	0.9311
0.885	0.9359
0.886	0.91
0.887	0.9091
0.888	0.92
0.889	0.9291
0.89	0.9226
0.891	0.9206
0.892	0.9038
0.893	0.8726
0.894	0.847
0.895	0.8094
0.896	0.7544
0.897	0.6825
0.898	0.6884
0.899	0.5923
0.9	0.6981
0.901	0.6243
0.902	0.6601
0.903	0.7038
0.904	0.8193
0.905	0.8131
0.906	0.7613
0.907	0.6556
0.908	0.6549
0.909	0.6856
0.91	0.6383
0.911	0.6633
0.912	0.6769
0.913	0.6343
0.914	0.6316
0.915	0.657
0.916	0.6068
0.917	0.6918
0.918	0.6264
0.919	0.7194
0.92	0.7459
0.921	0.7635
0.922	0.7136
0.923	0.7344
0.924	0.7208
0.925	0.7093
0.926	0.7125
0.927	0.7499
0.928	0.6079
0.929	0.5399
0.93	0.443
0.931	0.3974
0.932	0.307
0.933	0.2414
0.934	0.1695
0.935	0.2255
0.936	0.1724
0.937	0.1674
0.938	0.2201
0.939	0.3823
0.94	0.4486
0.941	0.3875
0.942	0.3841
0.943	0.2946
0.944	0.2944
0.945	0.3351
0.946	0.2376
0.947	0.3359
0.948	0.3126
0.949	0.4223
0.95	0.2321
0.951	0.4134
0.952	0.3041
0.953	0.3436
0.954	0.4026
0.955	0.3488
0.956	0.3215
0.957	0.3009
0.958	0.4254
0.959	0.3896
0.96	0.4184
0.961	0.4525
0.962	0.4513
0.963	0.4903
0.964	0.4685
0.965	0.4963
0.966	0.5011
0.967	0.5196
0.968	0.6356
0.969	0.6734
0.97	0.6493
0.971	0.6989
0.972	0.6791
0.973	0.6113
0.974	0.5796
0.975	0.584
0.976	0.5806
0.977	0.6256
0.978	0.6189
0.979	0.629
0.98	0.6206
0.981	0.6949
0.982	0.6898
0.983	0.6784
0.984	0.7204
0.985	0.7
0.986	0.7396
0.987	0.738
0.988	0.7353
0.989	0.7431
0.99	0.7348
0.991	0.7481
0.992	0.7475
0.993	0.7389
0.994	0.7496
0.995	0.7499
0.996	0.7463
0.997	0.739
0.998	0.737
0.999	0.7358
1	0.7345
1.001	0.7389
1.002	0.7288
1.003	0.7299
1.004	0.7173
1.005	0.689
1.006	0.7089
1.007	0.7233
1.008	0.7241
1.009	0.7188
1.01	0.7176
1.011	0.72
1.012	0.7174
1.013	0.7165
1.014	0.717
1.015	0.708
1.016	0.7076
1.017	0.7034
1.018	0.7075
1.019	0.6914
1.02	0.6961
1.021	0.6981
1.022	0.6901
1.023	0.6919
1.024	0.6904
1.025	0.6949
1.026	0.6939
1.027	0.6915
1.028	0.6909
1.029	0.6856
1.03	0.6879
1.031	0.6856
1.032	0.6844
1.033	0.676
1.034	0.6778
1.035	0.6798
1.036	0.6791
1.037	0.6735
1.038	0.6709
1.039	0.673
1.04	0.6705
1.041	0.67
1.042	0.6691
1.043	0.6643
1.044	0.6653
1.045	0.6611
1.046	0.6485
1.047	0.6545
1.048	0.6598
1.049	0.657
1.05	0.6535
1.051	0.6525
1.052	0.6493
1.053	0.647
1.054	0.6455
1.055	0.6465
1.056	0.645
1.057	0.6424
1.058	0.6345
1.059	0.6215
1.06	0.63
1.061	0.6224
1.062	0.6283
1.063	0.6234
1.064	0.6285
1.065	0.6259
1.066	0.617
1.067	0.6184
1.068	0.614
1.069	0.5914
1.07	0.6023
1.071	0.6134
1.072	0.6126
1.073	0.6058
1.074	0.6141
1.075	0.5974
1.076	0.609
1.077	0.6041
1.078	0.6023
1.079	0.602
1.08	0.5948
1.081	0.5823
1.082	0.5879
1.083	0.5926
1.084	0.5813
1.085	0.5853
1.086	0.5594
1.087	0.5668
1.088	0.5861
1.089	0.5766
1.09	0.5611
1.091	0.582
1.092	0.572
1.093	0.5215
1.094	0.532
1.095	0.5193
1.096	0.5135
1.097	0.5583
1.098	0.5119
1.099	0.5028
1.1	0.4883
1.101	0.491
1.102	0.4711
1.103	0.4655
1.104	0.4708
1.105	0.4866
1.106	0.4211
1.107	0.4629
1.108	0.4223
1.109	0.4205
1.11	0.4514
1.111	0.3595
1.112	0.3839
1.113	0.2899
1.114	0.2889
1.115	0.2493
1.116	0.1918
1.117	0.1118
1.118	0.1868
1.119	0.1296
1.12	0.1438
1.121	0.1667
1.122	0.1002
1.123	0.1197
1.124	0.115
1.125	0.1279
1.126	0.07618
1.127	0.1365
1.128	0.1071
1.129	0.1007
1.13	0.1029
1.131	0.2592
1.132	0.2308
1.133	0.1491
1.134	0.05225
1.135	0.03275
1.136	0.1338
1.137	0.2566
1.138	0.2254
1.139	0.2808
1.14	0.2526
1.141	0.2046
1.142	0.231
1.143	0.2754
1.144	0.1419
1.145	0.1433
1.146	0.1434
1.147	0.09763
1.148	0.2371
1.149	0.2124
1.15	0.1434
1.151	0.1983
1.152	0.2403
1.153	0.2264
1.154	0.1751
1.155	0.2868
1.156	0.2883
1.157	0.3094
1.158	0.3145
1.159	0.3266
1.16	0.2999
1.161	0.3396
1.162	0.3635
1.163	0.444
1.164	0.4076
1.165	0.3879
1.166	0.3801
1.167	0.4058
1.168	0.4174
1.169	0.4259
1.17	0.4514
1.171	0.4491
1.172	0.4533
1.173	0.44
1.174	0.3653
1.175	0.4396
1.176	0.4715
1.177	0.4575
1.178	0.3884
1.179	0.4613
1.18	0.4463
1.181	0.4356
1.182	0.3529
1.183	0.4204
1.184	0.4196
1.185	0.4164
1.186	0.4645
1.187	0.4418
1.188	0.3591
1.189	0.4106
1.19	0.4533
1.191	0.4504
1.192	0.4663
1.193	0.4573
1.194	0.4634
1.195	0.4468
1.196	0.4378
1.197	0.4649
1.198	0.4298
1.199	0.383
1.200	0.4353
